"x";"y"
165,861495514781;818,310761441661
228,416209150267;738,824889796912
194,451482739874;734,066870673577
291,781996417477;761,792961688245
292,827042726199;698,945308565093
171,298907520028;750,81903967665
221,931220687396;748,431381510175
201,522854449769;712,460447254853
213,471796405354;688,057140427282
214,686543865798;684,660585485403
170,003248122662;731,068549950288
216,427949416011;715,201139200312
260,337682902988;770,708021217482
202,93756188469;733,389080026825
202,97246068778;706,176594957034
249,817422198858;686,568673757025
234,812149229222;699,862890973781
158,405417457295;727,621592998859
214,716971206599;703,806901800239
257,466679049066;732,761844818859
250,318552506308;707,304799646845
220,458810123161;714,168143948104
229,496886222121;695,419651027704
171,952205643073;774,4862487592
216,864209015175;727,31359315605
179,226793953099;724,253950426922
194,119719965825;666,579068765417
235,928372522122;737,128698198418
173,753468657999;686,626233545547
215,867809534925;690,58929398131
220,71022319288;744,885176342588
209,507621103923;703,753921816692
262,525926663796;664,883772811843
177,189842151476;770,432064508619
226,044169851802;646,012733450163
205,192344985214;734,519287107726
200,035294693716;747,852418684477
221,782999024305;698,405905212123
177,248244288216;730,663552754285
168,456734513182;730,508852863595
193,025835744231;748,553635799374
260,412976501397;731,857922850514
209,533205247109;709,988427839163
217,80329395557;744,814702950145
202,164862878407;741,353611907232
221,975043967348;689,237870187865
179,309875718219;675,311318192067
242,597576005793;722,143267411734
225,401419815974;709,116069968683
183,666677327983;687,76876783507
209,496859383093;719,85286159739
248,318590377154;677,697249021553
292,755276711547;688,188176890806
269,170634545504;728,573196026797
316,633414397536;703,271371455895
360,653160406607;711,28617010204
260,439108861158;709,808347209955
319,648411300051;693,749619929378
312,67297800481;652,704338720141
285,812659442601;723,730047597911
274,309094950051;736,114183722019
335,177717376886;674,60351143211
227,754751624674;757,737080046372
268,622642423951;724,819643203231
244,813182862028;753,51420734243
329,777889340144;684,549884355345
282,197383192416;718,268437143241
272,178350187671;710,264579724449
383,439820393751;736,320221449067
286,417368135133;695,989211455233
274,606006815766;712,96206833404
296,914443675846;659,905224030295
240,865747549112;689,936355206499
302,627565451923;717,016015002567
285,033590139362;692,075353720967
301,974239847666;711,957913918269
258,447367093626;699,227219274857
257,228970907323;731,472902577458
267,116046273476;748,319647755101
264,878798978978;688,589956108388
326,889985172269;704,053901734772
335,292853026004;756,457836243706
283,211727580589;647,297300867102
277,150389354221;703,669864740392
278,047321259111;775,206127016914
289,995580507352;779,072700564541
290,825613182793;717,962858193118
296,619517804728;687,356729974205
265,518117940374;718,228721077327
262,511594507152;693,681766614203
323,830816084144;756,849516961358
271,459665338662;689,070518821522
297,009857028525;724,452346348876
286,209370157661;731,860500729674
259,183004407241;690,539693671738
305,650343454107;738,810738937799
293,11163237655;690,827099365124
329,911986858137;732,172193382233
291,442273710571;746,16484748572
277,972113425736;683,611710821118
296,267333570922;746,504849722002
327,089850835971;717,81419400727
350,606438625453;723,625040281812
347,830961141007;743,643205246405
328,959945382198;744,003735366736
349,818923072277;713,52476883041
304,862909209628;712,02856786135
337,691730806795;723,612842201499
366,549561922299;753,295417610106
276,552097495464;734,185498531633
297,138051351596;764,395109255959
306,917710244434;721,175777818664
294,103146147981;755,174912087886
354,363328151234;747,894953261781
311,987986479663;739,767387758265
276,839424412474;733,845905134617
322,64877401993;713,008412016988
330,056779428099;718,133758656186
367,479401185687;728,286748802517
308,663272892379;722,871550651642
376,614514644504;749,70161798285
353,726718441202;718,12537023567
352,64640170141;719,293576283628
316,200066862909;706,875311304293
400,385873369285;717,254794074963
336,847712009429;719,341914662148
287,028909446994;651,992810714281
335,660142830569;680,459933014834
283,742514850382;719,230276632705
332,460533498743;713,446370685328
329,109026876655;685,37880408504
362,230727684446;661,658738649973
372,060722544468;710,77380733386
319,992688025309;741,009756902092
365,959103023594;774,60204288909
384,505530262407;720,251180119983
318,251516827064;766,200429150095
322,203705977364;723,895548660342
361,299187866954;724,87084705905
347,267276070662;731,149643331726
358,239085785672;695,287566573436
383,91636580877;719,853337544417
353,388330559635;748,658314895031
373,326875077605;698,913110325698
360,463000842459;711,756701834624
354,784448666609;686,971761417486
353,358370117876;732,035449824744
380,515536106086;734,148877402934
311,708040761024;740,855304467986
308,620355097619;684,810582985756
359,53421707426;724,621934973906
381,867497780345;295,428043907664
410,177689068359;330,735209863323
450,467946130022;375,48464476496
395,083469921812;321,780828421311
431,689728158005;352,692159471973
387,699171007329;341,522993858887
395,833382216331;283,437806054599
423,350881047438;313,347175150173
389,815860416104;357,638400808549
359,100283475477;344,763438005996
448,14428158624;332,394438965153
420,999945666235;332,793982079425
392,680045313037;303,738395711837
350,366864909922;278,898995317793
467,255521671819;357,343328443058
511,900353167986;275,873969968111
416,413640750504;290,313677126944
435,683427955176;337,349504493714
446,926037892065;280,614718236431
389,135095523682;301,924442319935
399,653341643144;282,996569514644
358,375597430484;337,100461449987
388,091881561684;331,869945217262
428,861522016423;331,137095516329
401,467748852614;331,754497882488
403,762882504348;335,197927109487
406,812441984764;337,661249477234
354,279219054972;259,420708017892
435,31812655679;314,016063877323
366,884441861777;321,854469094676
403,932123657371;340,220840797552
397,032324668075;282,85597243796
403,631414024154;303,492549023641
453,988206871914;286,271264995584
392,727430992379;350,197761099409
386,696300658483;356,852732214399
364,599608681525;342,110856478896
386,018286081502;281,808453240809
375,203687308808;332,039118220218
422,427614417289;352,994030309546
384,299101149604;323,518784140213
419,310489580684;301,49727473124
405,796403894402;285,897007499778
367,182363132516;298,521470851314
386,470994958159;339,926005396599
436,74260218157;305,530721706661
437,281511108477;325,309002916321
470,356426758859;357,328928588228
410,081819277847;335,830602932202
365,314424110376;359,420738162325
530,581962024503;574,673418329112
573,209067712902;564,428299130441
583,581396689081;525,747162521184
598,987034852571;573,680694768052
546,553157458447;566,80186011187
605,814901767734;570,821391550528
590,851058389186;564,503235306489
589,543536512457;545,738742598021
596,883899852467;549,487906986301
578,138602908006;572,414807337766
609,395739059289;556,942829147057
601,07624931626;526,890626709511
577,123074879285;543,089110345151
612,840666684537;512,220112214026
590,406116652701;522,782926859254
601,6918980875;547,455551835255
563,804026855589;497,849907248073
